L3_options_20190815
UnderlyingSymbol,UnderlyingPrice,Flags,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
AAPL,201.74,*,AAPL191115C00145000,call,11/15/2019,08/15/2019,145,0,56.5,60.2,0,0,0,0.4857,0,0.6046,0.9272,0.0027,-12.4983,13.2883,AAPL191115C00145000
AAPL,201.74,*,AAPL191115P00145000,put,11/15/2019,08/15/2019,145,1.03,0.95,1.08,4,0,4,0.4341,0.4279,0.4402,-0.0508,0.0024,-9.0562,10.5268,AAPL191115P00145000
AAPL,201.74,*,AAPL191115C00150000,call,11/15/2019,08/15/2019,150,53.79,52.3,54.7,10,56,59,0.4434,0.3562,0.5306,0.9227,0.0031,-12.0753,13.9539,AAPL191115C00150000
AAPL,201.74,*,AAPL191115P00150000,put,11/15/2019,08/15/2019,150,1.4,1.19,1.34,257,3264,3475,0.4188,0.4127,0.4248,-0.0633,0.0029,-10.3864,12.523,AAPL191115P00150000
AAPL,201.74,*,AAPL191115C00155000,call,11/15/2019,08/15/2019,155,51.3,47.6,50.05,0,14,14,0.4267,0.3501,0.5034,0.907,0.0037,-13.5897,16.17,AAPL191115C00155000
AAPL,201.74,*,AAPL191115P00155000,put,11/15/2019,08/15/2019,155,1.59,1.51,1.68,1,409,410,0.4051,0.3994,0.4108,-0.0792,0.0036,-11.9211,14.8717,AAPL191115P00155000
AAPL,201.74,*,AAPL191115C00160000,call,11/15/2019,08/15/2019,160,45.59,43.5,46.4,0,239,239,0.4478,0.377,0.5186,0.8715,0.0045,-18.3147,20.6307,AAPL191115C00160000
AAPL,201.74,*,AAPL191115P00160000,put,11/15/2019,08/15/2019,160,2.06,1.91,2.09,1034,853,1427,0.3916,0.3864,0.3967,-0.0985,0.0044,-13.5415,17.4921,AAPL191115P00160000
AAPL,201.74,*,AAPL191115C00165000,call,11/15/2019,08/15/2019,165,41.75,39.55,40.55,0,34,34,0.4137,0.3913,0.4361,0.8563,0.0053,-18.4204,22.3446,AAPL191115C00165000
AAPL,201.74,*,AAPL191115P00165000,put,11/15/2019,08/15/2019,165,2.53,2.4,2.61,163,1095,1208,0.3786,0.3735,0.3838,-0.1219,0.0053,-15.2396,20.3842,AAPL191115P00165000
AAPL,201.74,*,AAPL191115C00170000,call,11/15/2019,08/15/2019,170,35.95,35.25,36.05,5,501,506,0.3951,0.3791,0.4111,0.8306,0.0062,-19.7662,25.0065,AAPL191115C00170000
AAPL,201.74,*,AAPL191115P00170000,put,11/15/2019,08/15/2019,170,3.16,3.1,3.3,147,386,451,0.3691,0.3648,0.3733,-0.1517,0.0063,-17.2304,23.6709,AAPL191115P00170000
AAPL,201.74,*,AAPL191115C00175000,call,11/15/2019,08/15/2019,175,31.4,31.15,31.85,1,88,89,0.3822,0.3698,0.3946,0.7976,0.0072,-21.4878,28.0243,AAPL191115C00175000
AAPL,201.74,*,AAPL191115P00175000,put,11/15/2019,08/15/2019,175,4.4,3.9,4.1,157,1246,1314,0.3578,0.3541,0.3615,-0.1856,0.0074,-18.9866,26.9487,AAPL191115P00175000
AAPL,201.74,*,AAPL191115C00180000,call,11/15/2019,08/15/2019,180,26.52,27.15,27.4,15,142,130,0.361,0.3569,0.365,0.7635,0.0084,-22.318,30.7342,AAPL191115C00180000
AAPL,201.74,*,AAPL191115P00180000,put,11/15/2019,08/15/2019,180,4.95,4.9,5.1,102,609,603,0.3475,0.3442,0.3509,-0.2256,0.0085,-20.6617,30.2512,AAPL191115P00180000
AAPL,201.74,*,AAPL191115C00185000,call,11/15/2019,08/15/2019,185,23.44,23.35,23.6,7,705,702,0.3487,0.345,0.3524,0.7195,0.0095,-23.6413,33.6561,AAPL191115C00185000
AAPL,201.74,*,AAPL191115P00185000,put,11/15/2019,08/15/2019,185,6.45,6.1,6.3,80,2229,2292,0.3374,0.3344,0.3404,-0.2713,0.0097,-22.0829,33.3746,AAPL191115P00185000
AAPL,201.74,*,AAPL191115C00190000,call,11/15/2019,08/15/2019,190,19.93,19.8,20.15,9,367,365,0.339,0.3341,0.3438,0.6691,0.0105,-24.8014,36.2887,AAPL191115C00190000
AAPL,201.74,*,AAPL191115P00190000,put,11/15/2019,08/15/2019,190,7.5,7.55,7.8,202,778,873,0.3286,0.3251,0.3321,-0.3232,0.0108,-23.2284,36.1448,AAPL191115P00190000
AAPL,201.74,*,AAPL191115C00195000,call,11/15/2019,08/15/2019,195,16.85,16.55,16.85,393,1192,1457,0.3286,0.3247,0.3325,0.6138,0.0115,-25.4232,38.355,AAPL191115C00195000
AAPL,201.74,*,AAPL191115P00195000,put,11/15/2019,08/15/2019,195,9.15,9.3,9.55,392,1220,1369,0.3203,0.317,0.3235,-0.3804,0.0117,-23.9198,38.3152,AAPL191115P00195000
AAPL,201.74,*,AAPL191115C00200000,call,11/15/2019,08/15/2019,200,13.95,13.55,13.8,2291,4374,5822,0.3177,0.3146,0.3209,0.5539,0.0123,-25.4364,39.6779,AAPL191115C00200000
AAPL,201.74,*,AAPL191115P00200000,put,11/15/2019,08/15/2019,200,11.2,11.4,11.6,504,3575,3722,0.3129,0.3104,0.3154,-0.4417,0.0125,-24.0963,39.6793,AAPL191115P00200000
AAPL,201.74,*,AAPL191115C00205000,call,11/15/2019,08/15/2019,205,11.05,10.95,11.15,331,12671,12874,0.3096,0.3071,0.3121,0.4906,0.0127,-25.0345,40.0729,AAPL191115C00205000
AAPL,201.74,*,AAPL191115P00205000,put,11/15/2019,08/15/2019,205,14.95,13.7,13.95,113,969,1039,0.3043,0.3011,0.3074,-0.5061,0.0129,-23.5336,40.0706,AAPL191115P00205000
AAPL,201.74,*,AAPL191115C00210000,call,11/15/2019,08/15/2019,210,8.85,8.6,8.85,334,1586,1643,0.3012,0.298,0.3044,0.4256,0.0128,-23.9543,39.4164,AAPL191115C00210000
AAPL,201.74,*,AAPL191115P00210000,put,11/15/2019,08/15/2019,210,16.5,16.35,16.7,27,307,305,0.2971,0.2927,0.3016,-0.5717,0.013,-22.4204,39.383,AAPL191115P00210000
AAPL,201.74,*,AAPL191115C00215000,call,11/15/2019,08/15/2019,215,7,6.65,6.9,68,1819,1853,0.2944,0.2911,0.2977,0.3615,0.0126,-22.387,37.6971,AAPL191115C00215000
AAPL,201.74,*,AAPL191115P00215000,put,11/15/2019,08/15/2019,215,20.1,19.4,19.75,81,459,529,0.2909,0.2862,0.2956,-0.6362,0.0127,-20.7707,37.6176,AAPL191115P00215000
AAPL,201.74,*,AAPL191115C00220000,call,11/15/2019,08/15/2019,220,5.21,5,5.25,132,2560,2599,0.2874,0.2838,0.291,0.2995,0.0119,-20.2705,34.9733,AAPL191115C00220000
AAPL,201.74,*,AAPL191115P00220000,put,11/15/2019,08/15/2019,220,24.2,22.7,23.2,227,445,451,0.2852,0.278,0.2923,-0.6978,0.012,-18.6417,34.8793,AAPL191115P00220000
AAPL,201.74,*,AAPL191115C00225000,call,11/15/2019,08/15/2019,225,3.95,3.75,4.1,68,11707,11709,0.2858,0.2803,0.2912,0.2462,0.0109,-18.2863,31.7417,AAPL191115C00225000
AAPL,201.74,*,AAPL191115P00225000,put,11/15/2019,08/15/2019,225,25.95,26.4,26.85,4,53,55,0.2798,0.2726,0.287,-0.7548,0.011,-16.1532,31.3558,AAPL191115P00225000
AAPL,201.74,*,AAPL191115C00230000,call,11/15/2019,08/15/2019,230,2.95,2.72,2.88,30,6377,6393,0.2777,0.2748,0.2806,0.1926,0.0097,-15.4267,27.565,AAPL191115C00230000
AAPL,201.74,*,AAPL191115P00230000,put,11/15/2019,08/15/2019,230,30.76,30.45,30.8,3,77,80,0.2769,0.2705,0.2833,-0.8037,0.0098,-13.6943,27.4958,AAPL191115P00230000
AAPL,201.74,*,AAPL191115C00235000,call,11/15/2019,08/15/2019,235,2.05,1.95,2.1,49,1095,1139,0.2744,0.2712,0.2776,0.1499,0.0084,-12.9816,23.4837,AAPL191115C00235000
AAPL,201.74,*,AAPL191115P00235000,put,11/15/2019,08/15/2019,235,35.25,34.7,35.75,4,15,13,0.2893,0.2682,0.3104,-0.8311,0.0085,-12.7734,24.9543,AAPL191115P00235000
AAPL,201.74,*,AAPL191115C00240000,call,11/15/2019,08/15/2019,240,1.5,1.4,1.58,54,651,694,0.2743,0.2698,0.2788,0.1169,0.0071,-10.9333,19.794,AAPL191115C00240000
AAPL,201.74,*,AAPL191115P00240000,put,11/15/2019,08/15/2019,240,39.15,39.15,40.1,1,10,11,0.2895,0.2674,0.3117,-0.8643,0.0073,-10.6228,21.452,AAPL191115P00240000
AAPL,201.74,*,AAPL191115C00245000,call,11/15/2019,08/15/2019,245,1.05,0.99,1.09,45,483,483,0.2709,0.2678,0.274,0.0871,0.0058,-8.7086,15.969,AAPL191115C00245000
AAPL,201.74,*,AAPL191115P00245000,put,11/15/2019,08/15/2019,245,30.15,42.2,45.8,0,40,40,0.3007,0,0.3664,-0.8825,0.0063,-9.6957,19.3215,AAPL191115P00245000
AAPL,201.74,*,AAPL191115C00250000,call,11/15/2019,08/15/2019,250,0.79,0.7,0.8,38,418,418,0.2711,0.2672,0.2749,0.0659,0.0047,-7.0508,12.9243,AAPL191115C00250000
AAPL,201.74,*,AAPL191115P00250000,put,11/15/2019,08/15/2019,250,34,47.3,49.65,0,20,20,0.3067,0,0.3408,-0.9014,0.0054,-8.3316,16.9245,AAPL191115P00250000
AAPL,201.74,*,AAPL191115C00255000,call,11/15/2019,08/15/2019,255,0.67,0.51,0.59,0,31,31,0.2728,0.269,0.2766,0.0503,0.0038,-5.7374,10.4549,AAPL191115C00255000
AAPL,201.74,*,AAPL191115P00255000,put,11/15/2019,08/15/2019,255,0,51.9,55.4,0,0,0,0.314,0,0.3993,-0.9159,0.0047,-7.207,14.9366,AAPL191115P00255000
AAPL,201.74,*,AAPL191115C00260000,call,11/15/2019,08/15/2019,260,0.44,0.37,0.45,3,33,36,0.2757,0.2711,0.2803,0.0389,0.003,-4.7096,8.4946,AAPL191115C00260000
AAPL,201.74,*,AAPL191115P00260000,put,11/15/2019,08/15/2019,260,0,56.45,60.05,0,0,0,0.3225,0,0.4065,-0.9269,0.0041,-6.2989,13.323,AAPL191115P00260000
AAPL,201.74,*,AAPL191115C00265000,call,11/15/2019,08/15/2019,265,0.33,0.26,0.35,1,174,175,0.2773,0.2706,0.284,0.0294,0.0024,-3.7604,6.7454,AAPL191115C00265000
AAPL,201.74,*,AAPL191115P00265000,put,11/15/2019,08/15/2019,265,0,61.7,65.05,0,0,0,0.3322,0,0.4288,-0.9353,0.0036,-5.588,12.044,AAPL191115P00265000
AAPL,201.74,*,AAPL191115C00270000,call,11/15/2019,08/15/2019,270,0.24,0.18,0.28,2,24,26,0.28,0.2709,0.2892,0.0226,0.0019,-3.0417,5.4051,AAPL191115C00270000
AAPL,201.74,*,AAPL191115P00270000,put,11/15/2019,08/15/2019,270,0,66.2,70.3,0,0,0,0.3432,0,0.4626,-0.9415,0.0032,-5.0623,11.0646,AAPL191115P00270000
AAPL,201.74,*,AAPL191115C00275000,call,11/15/2019,08/15/2019,275,0.21,0.13,0.23,0,42,42,0.2842,0.2731,0.2953,0.0178,0.0015,-2.5278,4.4265,AAPL191115C00275000
AAPL,201.74,*,AAPL191115P00275000,put,11/15/2019,08/15/2019,275,0,71.95,75.4,0,0,0,0.3554,0,0.4888,-0.9459,0.0029,-4.6943,10.3321,AAPL191115P00275000
AAPL,201.74,*,AAPL191115C00280000,call,11/15/2019,08/15/2019,280,0.15,0.11,0.19,2,29,27,0.2906,0.2799,0.3013,0.0148,0.0013,-2.2035,3.7748,AAPL191115C00280000
AAPL,201.74,*,AAPL191115P00280000,put,11/15/2019,08/15/2019,280,0,76.2,80.4,0,0,0,0.3688,0,0.5096,-0.949,0.0026,-4.4687,9.809,AAPL191115P00280000
AAPL,201.74,*,AAPL191115C00285000,call,11/15/2019,08/15/2019,285,0.12,0.08,0.16,0,85,85,0.2947,0.2817,0.3078,0.0118,0.001,-1.8389,3.107,AAPL191115C00285000
AAPL,201.74,*,AAPL191115P00285000,put,11/15/2019,08/15/2019,285,0,81.4,85.1,0,0,0,0.3688,0,0.5148,-0.9576,0.0022,-3.2459,8.3122,AAPL191115P00285000
AAPL,201.74,*,AAPL191115C00290000,call,11/15/2019,08/15/2019,290,0.1,0.05,0.14,0,15,15,0.2973,0.279,0.3155,0.0092,0.0008,-1.4864,2.4899,AAPL191115C00290000
AAPL,201.74,*,AAPL191115P00290000,put,11/15/2019,08/15/2019,290,0,86.2,90.4,0,0,0,0.3688,0,0.5497,-0.9648,0.0019,-2.1609,7.001,AAPL191115P00290000
AAPL,201.74,*,AAPL191115C00295000,call,11/15/2019,08/15/2019,295,0.13,0.03,0.12,0,17,17,0.2987,0.2754,0.3221,0.0069,0.0006,-1.1661,1.9444,AAPL191115C00295000
AAPL,201.74,*,AAPL191115P00295000,put,11/15/2019,08/15/2019,295,0,91.2,95.2,0,0,0,0.3688,0,0.5588,-0.9707,0.0016,-1.2041,5.8631,AAPL191115P00295000
AAPL,201.74,*,AAPL191115C00300000,call,11/15/2019,08/15/2019,300,0.07,0.02,0.11,0,4,4,0.3025,0.2754,0.3297,0.0055,0.0005,-0.9709,1.5989,AAPL191115C00300000
AAPL,201.74,*,AAPL191115P00300000,put,11/15/2019,08/15/2019,300,0,96.2,100.3,0,0,0,0.3688,0,0.5829,-0.9755,0.0013,-0.3649,4.8837,AAPL191115P00300000
AAPL,201.74,*,AAPL191220C00130000,call,12/20/2019,08/15/2019,130,0,70.95,75.15,0,0,0,0.4086,0,0.6458,0.9685,0.0012,-3.3322,6.9636,AAPL191220C00130000
AAPL,201.74,*,AAPL191220P00130000,put,12/20/2019,08/15/2019,130,0.75,0.69,0.81,42,0,42,0.4399,0.433,0.4467,-0.0332,0.0014,-5.5212,8.7626,AAPL191220P00130000
AAPL,201.74,*,AAPL191220C00135000,call,12/20/2019,08/15/2019,135,0,66.25,69.95,0,0,0,0.4086,0,0.5907,0.9577,0.0016,-4.8386,9.3489,AAPL191220C00135000
AAPL,201.74,*,AAPL191220P00135000,put,12/20/2019,08/15/2019,135,0.91,0.86,0.99,15,0,15,0.4255,0.4193,0.4317,-0.041,0.0017,-6.3496,10.4249,AAPL191220P00135000
AAPL,201.74,*,AAPL191220C00140000,call,12/20/2019,08/15/2019,140,0,61.6,65.5,0,0,0,0.4086,0.243,0.5742,0.9441,0.0021,-6.5746,12.1313,AAPL191220C00140000
AAPL,201.74,*,AAPL191220P00140000,put,12/20/2019,08/15/2019,140,0,1.07,1.22,0,0,0,0.4121,0.406,0.4182,-0.0508,0.0021,-7.2925,12.3711,AAPL191220P00140000
AAPL,201.74,*,AAPL191220C00145000,call,12/20/2019,08/15/2019,145,0,56.65,60.85,0,0,0,0.3872,0.2277,0.5467,0.9358,0.0025,-7.1849,13.7084,AAPL191220C00145000
AAPL,201.74,*,AAPL191220P00145000,put,12/20/2019,08/15/2019,145,0,1.33,1.44,0,0,0,0.3971,0.3933,0.4009,-0.0617,0.0026,-8.195,14.4386,AAPL191220P00145000
AAPL,201.74,*,AAPL191220C00150000,call,12/20/2019,08/15/2019,150,60.46,52.55,55.2,0,4,4,0.4036,0.3303,0.4768,0.9093,0.0032,-10.2719,18.3232,AAPL191220C00150000
AAPL,201.74,*,AAPL191220P00150000,put,12/20/2019,08/15/2019,150,1.77,1.65,1.77,6,402,406,0.3846,0.3811,0.3882,-0.0759,0.0031,-9.2987,16.9309,AAPL191220P00150000
AAPL,201.74,*,AAPL191220C00155000,call,12/20/2019,08/15/2019,155,52,47.9,50.6,0,2,2,0.3881,0.3231,0.4532,0.8932,0.0038,-11.3768,20.8642,AAPL191220C00155000
AAPL,201.74,*,AAPL191220P00155000,put,12/20/2019,08/15/2019,155,2.11,1.97,2.18,6,477,481,0.3708,0.3654,0.3762,-0.0921,0.0037,-10.3544,19.5747,AAPL191220P00155000
AAPL,201.74,*,AAPL191220C00160000,call,12/20/2019,08/15/2019,160,44.02,44.6,46.9,0,504,504,0.4169,0.3732,0.4606,0.8531,0.0045,-15.6366,26.4261,AAPL191220C00160000
AAPL,201.74,*,AAPL191220P00160000,put,12/20/2019,08/15/2019,160,2.38,2.47,2.68,31,317,317,0.36,0.3554,0.3647,-0.1129,0.0045,-11.6384,22.689,AAPL191220P00160000
AAPL,201.74,*,AAPL191220C00165000,call,12/20/2019,08/15/2019,165,40,40.2,41.95,1,472,473,0.3903,0.3594,0.4213,0.8353,0.0052,-15.9481,28.6193,AAPL191220C00165000
AAPL,201.74,*,AAPL191220P00165000,put,12/20/2019,08/15/2019,165,3.17,3.15,3.35,60,465,525,0.3522,0.3484,0.3559,-0.1389,0.0053,-13.1405,26.2207,AAPL191220P00165000
AAPL,201.74,*,AAPL191220C00170000,call,12/20/2019,08/15/2019,170,38.82,35.95,36.9,7,44,44,0.3632,0.3481,0.3784,0.8147,0.006,-16.1377,30.9491,AAPL191220C00170000
AAPL,201.74,*,AAPL191220P00170000,put,12/20/2019,08/15/2019,170,4.4,3.9,4.1,22,624,625,0.3422,0.3388,0.3456,-0.1678,0.0062,-14.4458,29.715,AAPL191220P00170000
AAPL,201.74,*,AAPL191220C00175000,call,12/20/2019,08/15/2019,175,38.7,31.8,32.4,0,6,6,0.3434,0.3345,0.3522,0.7867,0.007,-16.7509,33.8203,AAPL191220C00175000
AAPL,201.74,*,AAPL191220P00175000,put,12/20/2019,08/15/2019,175,5.2,4.8,5,1,189,189,0.3325,0.3295,0.3355,-0.2012,0.0071,-15.6837,33.2652,AAPL191220P00175000
AAPL,201.74,*,AAPL191220C00180000,call,12/20/2019,08/15/2019,180,27.6,28.05,28.5,2,86,88,0.3347,0.3293,0.3402,0.7486,0.0079,-18.0128,37.1988,AAPL191220C00180000
AAPL,201.74,*,AAPL191220P00180000,put,12/20/2019,08/15/2019,180,6,5.9,6.15,67,485,532,0.3245,0.3211,0.3279,-0.2402,0.0081,-16.8965,36.8026,AAPL191220P00180000
AAPL,201.74,*,AAPL191220C00185000,call,12/20/2019,08/15/2019,185,26.92,24.25,24.85,0,49,49,0.3237,0.3162,0.3311,0.7071,0.0088,-18.9011,40.2595,AAPL191220C00185000
AAPL,201.74,*,AAPL191220P00185000,put,12/20/2019,08/15/2019,185,7.95,7.2,7.45,47,518,503,0.316,0.313,0.3191,-0.2835,0.009,-17.8607,40.0558,AAPL191220P00185000
AAPL,201.74,*,AAPL191220C00190000,call,12/20/2019,08/15/2019,190,21.35,21.05,21.3,20,125,132,0.3164,0.3135,0.3193,0.6598,0.0097,-19.7694,43.0121,AAPL191220C00190000
AAPL,201.74,*,AAPL191220P00190000,put,12/20/2019,08/15/2019,190,9,8.6,9,565,252,667,0.3067,0.302,0.3113,-0.3311,0.0099,-18.4936,42.8727,AAPL191220P00190000
AAPL,201.74,*,AAPL191220C00195000,call,12/20/2019,08/15/2019,195,18.25,17.85,18.15,22,407,429,0.3083,0.305,0.3116,0.6089,0.0104,-20.2472,45.1545,AAPL191220C00195000
AAPL,201.74,*,AAPL191220P00195000,put,12/20/2019,08/15/2019,195,10.75,10.6,10.85,487,695,571,0.3021,0.2994,0.3049,-0.3839,0.0106,-19.1002,45.126,AAPL191220P00195000
AAPL,201.74,*,AAPL191220C00200000,call,12/20/2019,08/15/2019,200,15.3,14.95,15.25,182,892,959,0.3007,0.2975,0.3039,0.5546,0.011,-20.374,46.5474,AAPL191220C00200000
AAPL,201.74,*,AAPL191220P00200000,put,12/20/2019,08/15/2019,200,12.85,12.65,12.95,145,735,725,0.2951,0.2919,0.2983,-0.4393,0.0112,-19.1536,46.5511,AAPL191220P00200000
AAPL,201.74,*,AAPL191220C00205000,call,12/20/2019,08/15/2019,205,12.75,12.3,12.65,248,1531,1580,0.2934,0.2897,0.2971,0.4978,0.0114,-20.104,47.0472,AAPL191220C00205000
AAPL,201.74,*,AAPL191220P00205000,put,12/20/2019,08/15/2019,205,15.9,14.85,15.4,29,697,717,0.2876,0.2818,0.2935,-0.4972,0.0116,-18.7497,47.0474,AAPL191220P00205000
AAPL,201.74,*,AAPL191220C00210000,call,12/20/2019,08/15/2019,210,10.2,10.05,10.3,36,1469,1469,0.2873,0.2846,0.29,0.44,0.0115,-19.4894,46.564,AAPL191220C00210000
AAPL,201.74,*,AAPL191220P00210000,put,12/20/2019,08/15/2019,210,18.35,17.65,18,46,223,208,0.2822,0.2784,0.2859,-0.5558,0.0117,-18.055,46.5256,AAPL191220P00210000
AAPL,201.74,*,AAPL191220C00215000,call,12/20/2019,08/15/2019,215,8.35,7.95,8.3,39,1410,1423,0.2805,0.2766,0.2844,0.382,0.0114,-18.4169,45.0594,AAPL191220C00215000
AAPL,201.74,*,AAPL191220P00215000,put,12/20/2019,08/15/2019,215,21.35,20.7,21,6,105,110,0.2777,0.2744,0.281,-0.6134,0.0115,-17.0182,44.9979,AAPL191220P00215000
AAPL,201.74,*,AAPL191220C00220000,call,12/20/2019,08/15/2019,220,6.5,6.35,6.55,125,10497,10509,0.2759,0.2735,0.2782,0.3267,0.011,-17.145,42.6481,AAPL191220C00220000
AAPL,201.74,*,AAPL191220P00220000,put,12/20/2019,08/15/2019,220,22.55,23.9,24.3,0,81,81,0.2722,0.2675,0.2769,-0.6698,0.0111,-15.5495,42.4917,AAPL191220P00220000
AAPL,201.74,*,AAPL191220C00225000,call,12/20/2019,08/15/2019,225,4.94,4.9,5.15,65,402,444,0.2711,0.268,0.2743,0.2743,0.0103,-15.5712,39.4218,AAPL191220C00225000
AAPL,201.74,*,AAPL191220P00225000,put,12/20/2019,08/15/2019,225,27.21,27.2,27.95,7,228,236,0.2656,0.256,0.2752,-0.7245,0.0104,-13.696,39.0534,AAPL191220P00225000
AAPL,201.74,*,AAPL191220C00230000,call,12/20/2019,08/15/2019,230,4.2,3.7,4.2,15,3885,3894,0.2699,0.263,0.2768,0.2293,0.0094,-14.1026,35.8721,AAPL191220C00230000
AAPL,201.74,*,AAPL191220P00230000,put,12/20/2019,08/15/2019,230,31,31.25,31.8,4,59,64,0.2653,0.2576,0.273,-0.769,0.0095,-12.1712,35.4607,AAPL191220P00230000
AAPL,201.74,*,AAPL191220C00235000,call,12/20/2019,08/15/2019,235,3.15,2.85,3.05,32,326,355,0.2643,0.2611,0.2674,0.1846,0.0085,-12.1476,31.5569,AAPL191220C00235000
AAPL,201.74,*,AAPL191220P00235000,put,12/20/2019,08/15/2019,235,34.34,35.45,36.55,0,29,29,0.2752,0.2583,0.292,-0.7978,0.0084,-11.4627,32.7262,AAPL191220P00235000
AAPL,201.74,*,AAPL191220C00240000,call,12/20/2019,08/15/2019,240,2.27,2.17,2.31,3,218,221,0.2623,0.2598,0.2649,0.1486,0.0074,-10.4833,27.4478,AAPL191220C00240000
AAPL,201.74,*,AAPL191220P00240000,put,12/20/2019,08/15/2019,240,39.48,39.05,40.8,34,19,46,0.2613,0.2291,0.2935,-0.846,0.0074,-8.6315,27.3178,AAPL191220P00240000
AAPL,201.74,*,AAPL191220C00245000,call,12/20/2019,08/15/2019,245,1.77,1.62,1.83,48,187,212,0.2626,0.2582,0.2669,0.1202,0.0064,-9.068,23.7224,AAPL191220C00245000
AAPL,201.74,*,AAPL191220P00245000,put,12/20/2019,08/15/2019,245,43.92,44.1,45.3,1,16,17,0.2759,0.2523,0.2994,-0.8602,0.0066,-8.3665,25.5164,AAPL191220P00245000
AAPL,201.74,*,AAPL191220C00250000,call,12/20/2019,08/15/2019,250,1.3,1.22,1.4,64,333,368,0.2628,0.2584,0.2671,0.0962,0.0055,-7.7298,20.2121,AAPL191220C00250000
AAPL,201.74,*,AAPL191220P00250000,put,12/20/2019,08/15/2019,250,0,47.65,50.25,0,0,0,0.2393,0.1593,0.3194,-0.9195,0.0049,-3.8057,16.6329,AAPL191220P00250000
AAPL,201.74,*,AAPL191220C00255000,call,12/20/2019,08/15/2019,255,1.01,0.88,1.07,4,38,38,0.2608,0.2552,0.2665,0.0744,0.0045,-6.329,16.6796,AAPL191220C00255000
AAPL,201.74,*,AAPL191220P00255000,put,12/20/2019,08/15/2019,255,55.15,52.85,55.55,0,1,1,0.2393,0.2102,0.3513,-0.9372,0.004,-2.5795,13.4456,AAPL191220P00255000
AAPL,201.74,*,AAPL191220C00260000,call,12/20/2019,08/15/2019,260,0.74,0.67,0.83,18,98,98,0.2622,0.2565,0.2679,0.0593,0.0038,-5.335,13.989,AAPL191220C00260000
AAPL,201.74,*,AAPL191220P00260000,put,12/20/2019,08/15/2019,260,56.9,57.15,60.2,0,3,3,0.2393,0,0.3588,-0.9512,0.0032,-1.5102,10.7063,AAPL191220P00260000
AAPL,201.74,*,AAPL191220C00265000,call,12/20/2019,08/15/2019,265,0.57,0.47,0.61,88,15,101,0.2606,0.2545,0.2667,0.045,0.0031,-4.259,11.2383,AAPL191220C00265000
AAPL,201.74,*,AAPL191220P00265000,put,12/20/2019,08/15/2019,265,0,62.05,65.1,0,0,0,0.2393,0,0.3746,-0.9621,0.0025,-0.5941,8.4054,AAPL191220P00265000
AAPL,201.74,*,AAPL191220C00270000,call,12/20/2019,08/15/2019,270,0.52,0.38,0.48,0,89,89,0.2638,0.2582,0.2694,0.0365,0.0025,-3.6336,9.4745,AAPL191220C00270000
AAPL,201.74,*,AAPL191220P00270000,put,12/20/2019,08/15/2019,270,0,66.95,69.55,0,0,0,0.2393,0,0.3702,-0.9704,0.0019,0.1796,6.512,AAPL191220P00270000
AAPL,201.74,*,AAPL191220C00275000,call,12/20/2019,08/15/2019,275,0.4,0.27,0.39,0,23,23,0.2648,0.2571,0.2725,0.0285,0.0021,-2.9743,7.7276,AAPL191220C00275000
AAPL,201.74,*,AAPL191220P00275000,put,12/20/2019,08/15/2019,275,0,71.95,74.65,0,0,0,0.2393,0,0.3929,-0.9767,0.0015,0.8263,4.9826,AAPL191220P00275000
AAPL,201.74,*,AAPL191220C00280000,call,12/20/2019,08/15/2019,280,0.31,0.2,0.32,0,13,13,0.2672,0.2579,0.2765,0.0228,0.0017,-2.4879,6.4073,AAPL191220C00280000
AAPL,201.74,*,AAPL191220P00280000,put,12/20/2019,08/15/2019,280,0,76.2,80.25,0,0,0,0.2393,0,0.4366,-0.9814,0.0011,1.3632,3.768,AAPL191220P00280000
AAPL,201.74,*,AAPL191220C00285000,call,12/20/2019,08/15/2019,285,0.24,0.18,0.27,0,16,16,0.2736,0.2658,0.2814,0.0197,0.0015,-2.2573,5.6791,AAPL191220C00285000
AAPL,201.74,*,AAPL191220P00285000,put,12/20/2019,08/15/2019,285,0,81.2,85.1,0,0,0,0.2393,0,0.448,-0.9848,0.0008,1.8078,2.8183,AAPL191220P00285000
AAPL,201.74,*,AAPL191220C00290000,call,12/20/2019,08/15/2019,290,0.21,0.14,0.24,0,20,20,0.2783,0.2683,0.2882,0.0167,0.0013,-1.9882,4.9187,AAPL191220C00290000
AAPL,201.74,*,AAPL191220P00290000,put,12/20/2019,08/15/2019,290,0,86.2,90.2,0,0,0,0.2393,0,0.4696,-0.9874,0.0006,2.1765,2.0863,AAPL191220P00290000
AAPL,201.74,*,AAPL191220C00295000,call,12/20/2019,08/15/2019,295,0.17,0.1,0.21,0,1,1,0.2805,0.2669,0.294,0.0134,0.001,-1.6641,4.0853,AAPL191220C00295000
AAPL,201.74,*,AAPL191220P00295000,put,12/20/2019,08/15/2019,295,0,91.3,95.35,0,0,0,0.2393,0,0.4928,-0.9892,0.0005,2.4842,1.5295,AAPL191220P00295000
AAPL,201.74,*,AAPL191220C00300000,call,12/20/2019,08/15/2019,300,0.13,0.07,0.18,0,64,64,0.2823,0.2659,0.2988,0.0107,0.0008,-1.3794,3.3652,AAPL191220C00300000
